30227, 4.7
30257, 5.8
30357, 6.5
30365, 5.5
30380, 4.9
30401, 8.6
30440, 4.6
30483, 11.8
30488, 4.7
30490, 4.7
30505, 5.5
30509, 5.6
30719, 4.6
30833, 6.2
30882, 5.1
30906, 6.4
30944, 4.8
30964, 5.1
30981, 4.9
31008, 8.3
31013, 6.2
31054, 6.6
31079, 6.2
31135, 5.6
31150, 5.2
31201, 4.5
31350, 7.1
31417, 9.6
31419, 4.5
31663, 5.2
31829, 5.9
31831, 4.9
31937, 5.9
32007, 6.4
32059, 5.0
32155, 5.0
32344, 5.0
32345, 6.7
32389, 5.4
32396, 7.9
32483, 5.0
32520, 6.3
32698, 5.8
32853, 6.9
32888, 4.5
32955, 6.1
32997, 4.5
33050, 12.4
33207, 6.8
33223, 11.1
33262, 8.8
33520, 4.7
33838, 4.9
33910, 7.1
33920, 5.4
33931, 5.3
34081, 5.0
34091, 4.7
34170, 6.0
34185, 7.1
34236, 7.2
34245, 5.4
34317, 10.5
34370, 10.6
34385, 8.0
34429, 4.6
34490, 6.2
34516, 5.5
34633, 4.5
34670, 4.8
34843, 6.1
34867, 4.8
34887, 4.6
34921, 14.5
34930, 6.2
34960, 6.1
35230, 7.4
35238, 5.3
35246, 8.2
35321, 4.9
35437, 4.8
35513, 4.9
35547, 8.8
35630, 6.0
35829, 4.6
35839, 4.6
35884, 4.9
35948, 4.7
35975, 6.2
35979, 5.5
36032, 6.1
36063, 6.0
36064, 5.2
36070, 5.0
36119, 5.4
36189, 5.3
36269, 4.6
36270, 5.6
36281, 5.6
36292, 7.4
36660, 8.3
36688, 5.1
36989, 4.9
37020, 4.9
37035, 8.1
37433, 4.6
37505, 7.5
37509, 6.1
37665, 6.6
37809, 5.7
37840, 4.6
37859, 5.8
37901, 6.1
37912, 11.7
38125, 4.8
38178, 4.5
38185, 7.5
38431, 4.9
38436, 6.3
38486, 4.8
38509, 6.3
38681, 5.7
38705, 5.5
38719, 4.5
38757, 4.7
38813, 5.8
38831, 5.2
39176, 5.3
39363, 5.5
39403, 6.5
39445, 4.7
39452, 5.2
39493, 6.6
39790, 4.9
39791, 5.0
40524, 5.9
40535, 6.8
40579, 5.1
40846, 4.7
41017, 4.8
41290, 5.2
41895, 5.0
41958, 5.6
42054, 4.8
42069, 5.8
42089, 4.8
42154, 6.0
42232, 4.9
42234, 5.2
42240, 4.5
42247, 11.7
42270, 8.1
42299, 4.5
42378, 4.7
42486, 4.7
42610, 5.6
42623, 5.7
42723, 6.6
42914, 5.2
43140, 4.8
43177, 6.1
43480, 4.7
43613, 6.2
44388, 5.0
44769, 5.7
44998, 5.4
45144, 6.9
45163, 5.5
45178, 7.1
45270, 7.4
45470, 5.2
45499, 6.4
45505, 4.6
45514, 6.6
45538, 4.6
45539, 5.8
45543, 4.6
45548, 4.8
45566, 6.1
45733, 5.3
45778, 7.8
45825, 5.1
46024, 4.9
46127, 4.5
46190, 4.9
46193, 5.1
46461, 5.8
46483, 4.7
46551, 4.6
46586, 5.1
46625, 4.8
46771, 5.7
46910, 6.3
46989, 4.8
47206, 7.2
47208, 5.1
47237, 4.8
47343, 4.8
47349, 5.8
47401, 6.8
47487, 9.9
47507, 4.9
47524, 5.5
47545, 4.9
47547, 5.0
47575, 4.7
47579, 6.5
47669, 7.8
47678, 5.0
47690, 5.2
47745, 4.5
47821, 5.6
47927, 5.3
47996, 4.9
48212, 4.9
48229, 4.8
48503, 5.2
48943, 6.5
49017, 5.4
49032, 5.3
49308, 5.6
49483, 5.5
49579, 6.7
49827, 7.4
49887, 6.1
49902, 5.5
49913, 5.1
49927, 6.2
49937, 4.8
49947, 5.1
49950, 4.8
49957, 4.9
49969, 5.6
49987, 4.9
49993, 4.7
49997, 4.5
50028, 4.7
50034, 4.6
50045, 5.2
50060, 5.7
50070, 6.0
50078, 4.9
50089, 5.3
50133, 5.3
50138, 5.2
50144, 5.5
50152, 5.0
50185, 4.7
50195, 4.8
50203, 4.6
50236, 4.6
50269, 6.9
50303, 6.0
50305, 7.2
50310, 4.8
50320, 7.4
50376, 6.5
50421, 5.4
50424, 4.6
50441, 4.6
50494, 4.9
50519, 5.4
50572, 6.9
50578, 4.6
50614, 7.6
50633, 4.7
51180, 5.6
51365, 6.2
51819, 5.5
51829, 4.5
51846, 6.6
51863, 6.2
51913, 5.9
51959, 6.3
52345, 4.7
52574, 4.6
52679, 5.0
52711, 4.7
52758, 7.7
53061, 5.6
53078, 5.4
53111, 5.9
53255, 4.6
53333, 5.2
53455, 6.0
53526, 5.9
53535, 4.5
53625, 4.5
53634, 4.6
53667, 4.7
53786, 7.5
53831, 6.8
54128, 6.1
54293, 5.3
54580, 5.7
54777, 5.0
55255, 5.2
55300, 4.6
55304, 5.0
55316, 4.5
55421, 7.8
55634, 8.0
55674, 4.6
55683, 4.9
56316, 4.9
56448, 4.5
56479, 6.8
56593, 5.0
56657, 5.0
56665, 9.1
56703, 5.3
56709, 5.5
56727, 5.8
56732, 4.9
56754, 6.1
56767, 6.1
57572, 6.8
58244, 6.2
58249, 5.1
58403, 7.3
58623, 5.2
58631, 5.7
58651, 5.4
58714, 4.5
58776, 5.4
58880, 5.6
59008, 5.4
59204, 6.0
59210, 5.4
59459, 6.1
59625, 5.0
59946, 7.0
59951, 7.1
60146, 8.5
60186, 6.1
60236, 6.9
60249, 5.8
60252, 4.5
60262, 7.4
60264, 7.3
60265, 6.8
60465, 5.3
60564, 4.7
62227, 5.8
62372, 5.2
62383, 5.8
62391, 4.5
62395, 4.5
62397, 4.6
62406, 5.0
62458, 4.9
62502, 4.5
62752, 4.6
62775, 6.1
62952, 6.4
63206, 5.7
63290, 11.3
63387, 5.7
63486, 7.6
63492, 4.6
63523, 5.7
63548, 6.6
63658, 4.9
63713, 4.6
63748, 5.8
63776, 6.8
64046, 6.9
64098, 5.1
64115, 5.6
64125, 5.0
64391, 4.8
64457, 7.0
65063, 5.7
65349, 4.8
65397, 4.6
65733, 5.0
65754, 7.7
65873, 4.5
66395, 4.7
66437, 4.6
67198, 4.9
67388, 6.1
67519, 5.2
67613, 5.7
67624, 4.6
67954, 6.4
68002, 5.0
68082, 5.1
68304, 4.8
68673, 8.4
68799, 5.4
68844, 4.7
69210, 5.7
69259, 4.5
69330, 6.0
69402, 4.8
70559, 4.7
70632, 5.8
70640, 6.9
70657, 6.7
71136, 5.2
71214, 5.0
71249, 6.8
71299, 16.1
71354, 5.2
71582, 5.0
71590, 5.4
71725, 5.0
72005, 6.9
72302, 4.7
72697, 5.0
72900, 4.6
72906, 4.9
73055, 4.6
73092, 11.4
73651, 5.3
73687, 5.3
73709, 6.1
73726, 4.9
73957, 6.3
73965, 4.6
74107, 5.0
74166, 6.0
74170, 6.5
74180, 4.9
74369, 7.6
74386, 5.8
74418, 5.2
74538, 5.2
74605, 4.8
74642, 6.0
74900, 4.5
74938, 6.4
75265, 5.5
75290, 5.1
75441, 4.5
75519, 6.9
75526, 4.4
76154, 4.6
76221, 5.2
76371, 4.8
76445, 5.1
76463, 6.0
76503, 4.8
76569, 6.6
76854, 5.8
76878, 5.1
76941, 4.6
77011, 4.8
77311, 5.8
77326, 5.4
77362, 4.6
77401, 4.6
77497, 6.3
77691, 4.7
77778, 6.7
77789, 4.5
78079, 4.6
78183, 7.5
78359, 4.5
78537, 5.5
78670, 4.7
78752, 5.3
78892, 5.0
78937, 4.7
78992, 5.8
79130, 5.0
79132, 9.7
79154, 4.9
79244, 7.5
79295, 4.7
79297, 6.8
79379, 6.9
79647, 5.5
79674, 4.5
79799, 7.3
79865, 6.1
79914, 4.8
79931, 4.6
80019, 4.7
80086, 7.7
80108, 8.3
80134, 5.3
80165, 7.0
80262, 4.8
80350, 4.6
80351, 5.7
80433, 4.6
80517, 5.4
80522, 4.8
80552, 5.5
80652, 7.0
80709, 5.8
80785, 5.8
80833, 5.1
80882, 9.6
80900, 4.6
80911, 4.5
80914, 4.8
80924, 5.4
80978, 4.6
81015, 4.7
81078, 7.0
81156, 4.7
81159, 4.9
81211, 5.0
81232, 4.6
81306, 5.4
81319, 4.9
81331, 5.0
81365, 4.9
81414, 4.5
81463, 5.8
81480, 5.9
81567, 8.8
81569, 7.2
81645, 5.2
81669, 5.0
81672, 5.9
81678, 6.5
81705, 4.5
81781, 4.7
81787, 4.7
81835, 4.5
81859, 4.6
81985, 7.5
82000, 5.8
82057, 5.0
82071, 4.8
82115, 7.4
82149, 4.8
82718, 5.3
83035, 4.5
83124, 4.9
84134, 4.5
84226, 7.2
84389, 4.8
84502, 6.4
84514, 6.1
84518, 5.6
84537, 5.0
84540, 4.9
84590, 4.6
84598, 10.6
84624, 13.8
84632, 5.4
84726, 4.8
85215, 5.8
85666, 4.7
86366, 6.8
86833, 5.7
86884, 5.8
86959, 6.2
86970, 7.6
86991, 6.2
87018, 5.4
87044, 5.4
87067, 6.8
87084, 6.6
87114, 5.0
87119, 6.6
87146, 4.7
87198, 4.8
87220, 5.9
87301, 8.2
87309, 5.0
87313, 6.8
87382, 6.0
87402, 4.6
87409, 6.5
87472, 6.0
87481, 7.0
87484, 8.5
87492, 5.2
87496, 7.6
87500, 5.9
87548, 4.7
87625, 14.7
87899, 4.7
88132, 4.7
88188, 5.9
88728, 6.0
88961, 5.1
88962, 5.1
88983, 5.8
89047, 4.9
89721, 8.0
89975, 7.3
89978, 5.3
90363, 4.5
90517, 4.6
90656, 6.2
90691, 5.0
90805, 6.5
90951, 5.3
91273, 6.2
91491, 5.4
92139, 6.1
92409, 6.2
92857, 4.9
93072, 4.5
93096, 4.5
93693, 6.8
94093, 4.8
94882, 5.3
95123, 7.3
95638, 6.2
95793, 4.7
95865, 4.6
96136, 5.5
96190, 7.1
96274, 7.3
96450, 4.8
96490, 8.0
96511, 5.0
96722, 4.8
96755, 5.6
97230, 6.2
97257, 5.3
97334, 4.7
97346, 4.6
97420, 6.2
97422, 6.3
97467, 4.6
97487, 5.4
97503, 5.1
97508, 4.8
97958, 10.7
97961, 5.2
97965, 6.2
98740, 6.0
98785, 4.8
98807, 4.8
98954, 4.8
99303, 4.7
99428, 5.0
99567, 5.4
100240, 6.6
100256, 7.8
100563, 4.7
100894, 5.3
100923, 4.5
100929, 5.2
101295, 5.4
101304, 6.9
101310, 5.7
101340, 6.8
101351, 5.4
101378, 5.0
101484, 4.9
101561, 5.2
101596, 6.5
101616, 4.9
101642, 5.7
101688, 5.3
101799, 4.6
102082, 4.7
102120, 5.2
102953, 5.0
103075, 5.6
103084, 5.4
103398, 5.0
103565, 7.1
103824, 5.6
103825, 10.5
103846, 7.9
104760, 4.6
104763, 4.5
104791, 5.1
104852, 6.5
104858, 5.2
105323, 10.3
105333, 4.5
105366, 4.7
105406, 5.2
105408, 6.7
105734, 7.1
106035, 4.6
106117, 7.8
106139, 7.1
106216, 6.6
106217, 7.6
106244, 4.6
106245, 5.1
106247, 5.9
106274, 4.6
106278, 5.2
106279, 5.1
106280, 8.0
106523, 7.7
106559, 7.1
106719, 11.6
106866, 6.2
107010, 6.3
107308, 4.8
107708, 5.8
107821, 6.2
107957, 5.8
108351, 5.1
108427, 4.5
108568, 5.1
108594, 8.8
108601, 5.0
108627, 5.1
108675, 5.3
108703, 7.5
108725, 7.9
108738, 8.6
108744, 5.0
109372, 4.8
109378, 4.8
109379, 6.0
109380, 5.3
109382, 6.2
109468, 6.4
109828, 4.5
110523, 7.0
110618, 4.7
111000, 5.0
111211, 4.6
111400, 5.3
111491, 4.5
111503, 4.9
111543, 5.0
111727, 5.0
112170, 5.9
112307, 5.8
112368, 5.8
112770, 4.5
112797, 4.8
112907, 6.5
112955, 6.0
113544, 10.9
113571, 6.8
113573, 6.0
113720, 5.1
113724, 4.6
113777, 6.0
113989, 5.4
114283, 5.2
114347, 6.1
114436, 6.8
114439, 5.7
114907, 4.8
115404, 4.9
115495, 6.7
115563, 5.4
117474, 5.4
117573, 4.8
117586, 4.7
117592, 4.5
117636, 4.8
117644, 5.0
117649, 4.5
117652, 5.8
117661, 9.3
117700, 4.9
118298, 5.0
118312, 4.8
118414, 4.9
118429, 4.6
118472, 6.8
118484, 4.8
118489, 5.1
118498, 5.7
118502, 10.8
118533, 4.9
118561, 5.8
118579, 4.7
118591, 4.5
118609, 5.3
118629, 7.0
118636, 7.8
118638, 12.2
118669, 4.5
118700, 4.5
118739, 5.4
118740, 5.3
118746, 5.0
118750, 4.5
118764, 4.9
118794, 7.1
118795, 5.1
118797, 4.7
118847, 4.8
118848, 6.1
118849, 4.5
118854, 8.6
118860, 6.4
118863, 5.4
118864, 4.7
118866, 5.6
118869, 5.1
118882, 5.2
118913, 5.3
118925, 4.6
118933, 4.7
119385, 6.0
119390, 5.0
119392, 5.6
119466, 6.0
119777, 7.1
120030, 9.9
120186, 5.2
120417, 6.3
120420, 6.4
120439, 8.4
120448, 6.1
120475, 4.9
120988, 5.4
121375, 4.6
121421, 5.3
121744, 4.8
121751, 8.0
123024, 4.9
123026, 5.3
123029, 6.6
123052, 4.8
123057, 6.1
123058, 4.5
123065, 6.2
123174, 5.2
123197, 4.5
123229, 4.5
123244, 5.3
123826, 6.0
123856, 4.6
124223, 5.3
124665, 4.8
124682, 6.4
124690, 5.5
124696, 4.8
124701, 4.8
124706, 4.7
124713, 6.2
124965, 4.9
125161, 7.5
125196, 5.1
125204, 6.8
125249, 7.1
125274, 6.2
125275, 5.9
125283, 4.5
125291, 4.9
125318, 7.7
125740, 4.5
125829, 4.7
125917, 5.4
126003, 4.9
126129, 5.0
126476, 4.6
126477, 5.3
126714, 5.5
127210, 4.5
127638, 5.0
127756, 4.8
127917, 4.7
128065, 4.8
128066, 7.8
128082, 5.7
128435, 4.5
129209, 7.8
129223, 6.4
129290, 4.5
129353, 8.0
129365, 6.5
129395, 5.1
129651, 4.7
129730, 5.5
129780, 5.3
129838, 8.8
129958, 4.6
129978, 5.2
129989, 5.0
130064, 5.8
130066, 5.2
130484, 5.2
130743, 5.8
130767, 4.9
131107, 5.5
131590, 5.6
131879, 4.7
131885, 4.9
131925, 5.0
131943, 7.1
131958, 4.6
132157, 4.6
132337, 7.6
132456, 4.5
132534, 5.9
133017, 7.0
133327, 6.8
133804, 4.5
133909, 7.2
134440, 5.4
134457, 5.1
134676, 5.7
135656, 4.6
135717, 5.9
135865, 4.8
135933, 8.4
135972, 5.0
135973, 5.1
135993, 4.5
137399, 6.6
137443, 7.5
137457, 4.7
138311, 5.1
138341, 4.6
138390, 4.6
139044, 5.0
139117, 5.6
139126, 5.6
139166, 5.9
139170, 6.6
139218, 5.9
139305, 5.6
139385, 7.0
140118, 4.6
140382, 5.9
140638, 5.5
140852, 6.2
140964, 6.4
140979, 5.0
142066, 4.5
142203, 5.3
142934, 5.0
142993, 5.0
143022, 4.9
143027, 5.8
143119, 7.2
143846, 5.6
143927, 5.9
143957, 7.1
143968, 5.8
143972, 5.1
144051, 4.6
144249, 6.4
144486, 6.0
144675, 4.6
145170, 5.5
145182, 4.5
145221, 5.7
145285, 4.5
145303, 6.3
145319, 4.7
145678, 12.8
146174, 4.5
146370, 7.5
146383, 5.1
146745, 5.7
147178, 4.7
147397, 6.3
148374, 6.2
148503, 6.7
148565, 7.8
148572, 4.5
148579, 7.1
148917, 9.4
149042, 6.8
149070, 5.1
149080, 5.8
149093, 4.7
149133, 4.6
149210, 4.5
149255, 4.5
149267, 7.2
149446, 5.0
149459, 5.5
149471, 10.1
149497, 5.6
149499, 8.6
149572, 5.1
149717, 4.9
150033, 6.7
150215, 5.0
150255, 5.5
150314, 4.5
150325, 5.0
150378, 6.0
150441, 4.6
150507, 4.6
150715, 5.2
151073, 5.2
151149, 5.1
151177, 8.7
151225, 5.4
151368, 6.0
151580, 4.7
151762, 4.9
151856, 4.9
152030, 5.0
152118, 5.1
152220, 5.8
152335, 5.8
152537, 5.1
152567, 6.7
152746, 7.2
152759, 4.6
152764, 4.5
152817, 4.8
152855, 5.0
152972, 5.7
153322, 4.8
153347, 5.6
153610, 7.7
153767, 6.6
153892, 4.8
154072, 4.8
154116, 4.6
154126, 5.9
154154, 5.3
154171, 6.1
154274, 4.6
154319, 6.2
154363, 4.9
154367, 4.6
154697, 6.1
154707, 5.8
154731, 4.8
154852, 4.9
155005, 4.9
155077, 4.6
155263, 7.2
155267, 4.6
155291, 5.9
155333, 6.5
155351, 5.8
155420, 8.0
155815, 4.5
155956, 5.9
156550, 5.0
156737, 5.1
156949, 4.9
157275, 5.6
157660, 4.6
157719, 4.9
157879, 11.1
157942, 4.8
158028, 4.5
158256, 7.8
158599, 6.8
158979, 5.1
158996, 6.0
159075, 7.0
159350, 6.3
159498, 7.8
160352, 5.1
160356, 5.0
160552, 5.1
160566, 5.3
160605, 4.7
160609, 7.2
160612, 4.8
160623, 5.2
160655, 8.1
160721, 6.0
160778, 4.8
160781, 4.9
160790, 4.7
160878, 5.8
161230, 6.2
161268, 4.6
161282, 6.0
161337, 8.9
161340, 5.7
161524, 5.2
161648, 5.6
161753, 7.0
162120, 5.2
162121, 9.9
162314, 4.9
162419, 6.1
162466, 6.5
162628, 4.6
162728, 7.4
162910, 4.7
162916, 6.7
163052, 8.5
163113, 8.4
163117, 7.4
163415, 5.4
163455, 5.9
163461, 4.9
163587, 5.3
163841, 4.7
163878, 4.5
163922, 5.0
163974, 6.5
164781, 8.8
164894, 8.0
164897, 6.8
164934, 4.7
164977, 4.7
165101, 6.7
165174, 6.0
165221, 5.8
165389, 4.5
165403, 13.4
165434, 4.8
165509, 5.8
165737, 6.8
165744, 6.0
165835, 5.6
165847, 6.7
165928, 9.0
165929, 5.2
165934, 8.4
165980, 6.6
166102, 4.9
166106, 5.5
166268, 5.0
166497, 9.9
166648, 5.9
166675, 8.5
166749, 5.6
166795, 6.3
166802, 5.9
166821, 4.8
166838, 4.6
166987, 4.7
167059, 4.5
167120, 4.6
167150, 11.6
167183, 5.3
167230, 4.9
167296, 4.7
167352, 5.0
167582, 7.0
167816, 5.8
167840, 4.5
167907, 4.5
168039, 5.1
168041, 4.7
168054, 4.5
168090, 5.5
168196, 5.1
168342, 4.6
168480, 4.9
168632, 4.6
168662, 6.0
168688, 7.0
168804, 4.5
169032, 4.8
169151, 5.0
169200, 8.5
169353, 6.1
169400, 4.8
169467, 6.4
169628, 5.2
169652, 4.5
169694, 5.9
169850, 4.5
169878, 5.5
169900, 4.7
170363, 6.4
170572, 4.8
170754, 5.1
170827, 7.0
171050, 8.2
171197, 7.6
171411, 6.1
171467, 5.2
171829, 5.7
171853, 4.7
171887, 6.3
172084, 5.6
172203, 5.3
172349, 4.5
172786, 5.2
172791, 5.5
173375, 5.2
173390, 5.3
173570, 5.1
173889, 4.7
173940, 4.5
174054, 5.9
174240, 5.5
174278, 5.5
174312, 6.0
174314, 8.7
174499, 4.9
174539, 5.0
174641, 5.9
174717, 4.9
174841, 6.2
174878, 4.6
174921, 4.7
176225, 5.4
176475, 5.2
176493, 4.6
176498, 4.7
176594, 6.0
176679, 4.7
176705, 5.9
176920, 4.9
177082, 5.7
177263, 5.1
177264, 5.6
177387, 5.1
177450, 5.0
177934, 6.9
178157, 7.8
178163, 4.9
178369, 4.8
178642, 5.1
178943, 4.7
179304, 5.5
179318, 5.6
179894, 9.2
179989, 4.8
180069, 5.3
180071, 4.8
180201, 8.6
180260, 7.3
180602, 4.7
180936, 5.2
181449, 5.6
181453, 5.9
181481, 4.5
181660, 5.8
181693, 5.5
181952, 5.1
182223, 5.0
182337, 5.6
182747, 5.8
182753, 5.8
182755, 4.7
182929, 5.2
183466, 5.5
183894, 4.9
183916, 6.4
184027, 4.9
184070, 7.4
184085, 8.0
184112, 9.3
184283, 6.7
184341, 5.5
184350, 8.2
184744, 6.3
184820, 5.6
185481, 4.6
185544, 4.9
185963, 10.7
186024, 5.1
186631, 6.7
186861, 4.6
186915, 4.5
187017, 4.9
187061, 8.0
187414, 5.7
187430, 9.1
187465, 5.9
187711, 9.5
187741, 10.5
187841, 4.5
188021, 4.8
188587, 5.0
188788, 5.1
189039, 9.7
189366, 4.6
189400, 5.4
189448, 6.3
189731, 9.0
190003, 4.7
190034, 4.6
190058, 5.1
190194, 4.8
190197, 6.2
190214, 5.7
190830, 5.7
190927, 5.0
190951, 7.2
191074, 5.2
191249, 6.1
191327, 5.5
191596, 5.8
191850, 4.7
192175, 5.2
193302, 5.1
193361, 5.2
193498, 5.2
193688, 6.6
194001, 7.0
194236, 5.3
194917, 5.5
195118, 4.9
195279, 9.7
195565, 10.2
195948, 5.9
196149, 4.6
197382, 4.9
197384, 4.5
197797, 5.3
198169, 4.5
198443, 4.8
198552, 5.2
198608, 7.7
198621, 8.5
198705, 5.1
198805, 7.0
198861, 5.7
198866, 4.5
199405, 4.9
199445, 5.2
199563, 4.8
199779, 6.8
200048, 5.8
200470, 4.8
200496, 5.4
200527, 4.6
200538, 4.7
200920, 6.6
201266, 6.3
201343, 6.4
201618, 5.8
202157, 5.3
202171, 6.6
202326, 4.8
202991, 5.5
203594, 5.8
203761, 5.9
203787, 4.6
203917, 4.5
203960, 7.2
204188, 4.7
204204, 5.9
204206, 6.0
204383, 5.9
204384, 5.1
204386, 5.7
204505, 8.4
204613, 6.1
204614, 4.5
204892, 15.0
204945, 5.3
205416, 5.2
205475, 5.0
205572, 4.7
206005, 5.1
206053, 5.8
206493, 5.0
206721, 4.5
206967, 5.4
207048, 6.8
207121, 4.5
207979, 5.0
208588, 4.8
209045, 4.7
209124, 4.9
209127, 5.4
209338, 5.9
209441, 4.8
210006, 6.0
210430, 4.6
210810, 8.0
210875, 7.6
211009, 4.7
211202, 4.5
211244, 4.7
211542, 5.2
211805, 4.9
212086, 6.6
212306, 6.7
212527, 9.0
212722, 4.7
213003, 4.8
213014, 5.1
213285, 6.0
213324, 5.2
213464, 5.1
213521, 6.8
213564, 4.8
213565, 4.5
213569, 8.4
213571, 6.1
213791, 5.6
214506, 5.0
214608, 6.4
214753, 6.2
215347, 5.9
215388, 6.4
215544, 5.9
216237, 7.7
217093, 5.1
217260, 5.7
217400, 4.5
217781, 5.7
218227, 9.8
218228, 5.0
218298, 5.6
219523, 4.8
219532, 4.8
219619, 4.8
219827, 4.8
220122, 5.2
220155, 5.2
220374, 5.3
220416, 5.8
220622, 4.6
220659, 4.8
220709, 4.9
220999, 4.8
221569, 11.2
221668, 4.9
221792, 5.0
221988, 4.5
222214, 4.6
222412, 5.5
222613, 4.6
222825, 5.9
222856, 5.6
222912, 8.5
222981, 4.9
223077, 4.9
223173, 4.6
223231, 5.4
224027, 6.9
224031, 5.2
224252, 5.7
224258, 6.0
224753, 4.5
224813, 7.1
224967, 5.0
